orderID,freight,orderDate,requiredDate,shippedDate,shipName,shipCountry,shipRegion,shipCity,shipPostalCode,shipAddress
10400,83.93,1997-01-01 00:00:00.000,1997-01-29 00:00:00.000,1997-01-16 00:00:00.000,Eastern Connection,UK,NULL,London,WX3 6FW,35 King George
10401,12.51,1997-01-01 00:00:00.000,1997-01-29 00:00:00.000,1997-01-10 00:00:00.000,Rattlesnake Canyon Grocery,USA,NM,Albuquerque,87110,2817 Milton Dr.
10402,67.88,1997-01-02 00:00:00.000,1997-02-13 00:00:00.000,1997-01-10 00:00:00.000,Ernst Handel,Austria,NULL,Graz,8010,Kirchgasse 6
10403,73.79,1997-01-03 00:00:00.000,1997-01-31 00:00:00.000,1997-01-09 00:00:00.000,Ernst Handel,Austria,NULL,Graz,8010,Kirchgasse 6
10404,155.97,1997-01-03 00:00:00.000,1997-01-31 00:00:00.000,1997-01-08 00:00:00.000,Magazzini Alimentari Riuniti,Italy,NULL,Bergamo,24100,Via Ludovico il Moro 22
10405,34.82,1997-01-06 00:00:00.000,1997-02-03 00:00:00.000,1997-01-22 00:00:00.000,LINO-Delicateses,Venezuela,Nueva Esparta,I. de Margarita,4980,Ave. 5 de Mayo Porlamar
10406,108.04,1997-01-07 00:00:00.000,1997-02-18 00:00:00.000,1997-01-13 00:00:00.000,Queen Cozinha,05487-020,Sao Paulo," 891",SP,Alameda dos Canàrios
10407,91.48,1997-01-07 00:00:00.000,1997-02-04 00:00:00.000,1997-01-30 00:00:00.000,Ottilies Käseladen,Germany,NULL,Köln,50739,Mehrheimerstr. 369
10408,11.26,1997-01-08 00:00:00.000,1997-02-05 00:00:00.000,1997-01-14 00:00:00.000,Folies gourmandes,59000,Lille," chaussée de Tournai",NULL,184
10409,29.83,1997-01-09 00:00:00.000,1997-02-06 00:00:00.000,1997-01-14 00:00:00.000,Océano Atlántico Ltda.,Argentina,NULL,Buenos Aires,1010,Ing. Gustavo Moncada 8585 Piso 20-A
10410,2.40,1997-01-10 00:00:00.000,1997-02-07 00:00:00.000,1997-01-15 00:00:00.000,Bottom-Dollar Markets,Canada,BC,Tsawassen,T2F 8M4,23 Tsawassen Blvd.
10411,23.65,1997-01-10 00:00:00.000,1997-02-07 00:00:00.000,1997-01-21 00:00:00.000,Bottom-Dollar Markets,Canada,BC,Tsawassen,T2F 8M4,23 Tsawassen Blvd.
10412,3.77,1997-01-13 00:00:00.000,1997-02-10 00:00:00.000,1997-01-15 00:00:00.000,Wartian Herkku,Finland,NULL,Oulu,90110,Torikatu 38
10413,95.66,1997-01-14 00:00:00.000,1997-02-11 00:00:00.000,1997-01-16 00:00:00.000,La maison d'Asie,France,NULL,Toulouse,31000,1 rue Alsace-Lorraine
10414,21.48,1997-01-14 00:00:00.000,1997-02-11 00:00:00.000,1997-01-17 00:00:00.000,Familia Arquibaldo,05442-030,Sao Paulo," 92",SP,Rua Orós
10415,0.20,1997-01-15 00:00:00.000,1997-02-12 00:00:00.000,1997-01-24 00:00:00.000,Hungry Coyote Import Store,USA,OR,Elgin,97827,City Center Plaza 516 Main St.
10416,22.72,1997-01-16 00:00:00.000,1997-02-13 00:00:00.000,1997-01-27 00:00:00.000,Wartian Herkku,Finland,NULL,Oulu,90110,Torikatu 38
10417,70.29,1997-01-16 00:00:00.000,1997-02-13 00:00:00.000,1997-01-28 00:00:00.000,Simons bistro,Denmark,NULL,Kobenhavn,1734,Vinbæltet 34
10418,17.55,1997-01-17 00:00:00.000,1997-02-14 00:00:00.000,1997-01-24 00:00:00.000,QUICK-Stop,Germany,NULL,Cunewalde,01307,Taucherstraße 10
10419,137.35,1997-01-20 00:00:00.000,1997-02-17 00:00:00.000,1997-01-30 00:00:00.000,Richter Supermarkt,Switzerland,NULL,Genève,1204,Starenweg 5
10420,44.12,1997-01-21 00:00:00.000,1997-02-18 00:00:00.000,1997-01-27 00:00:00.000,Wellington Importadora,08737-363,Resende," 12",SP,Rua do Mercado
10421,99.23,1997-01-21 00:00:00.000,1997-03-04 00:00:00.000,1997-01-27 00:00:00.000,Que Delícia,02389-673,Rio de Janeiro," 12",RJ,Rua da Panificadora
10422,3.02,1997-01-22 00:00:00.000,1997-02-19 00:00:00.000,1997-01-31 00:00:00.000,Franchi S.p.A.,Italy,NULL,Torino,10100,Via Monte Bianco 34
10423,24.50,1997-01-23 00:00:00.000,1997-02-06 00:00:00.000,1997-02-24 00:00:00.000,Gourmet Lanchonetes,04876-786,Campinas," 442",SP,Av. Brasil
10424,370.61,1997-01-23 00:00:00.000,1997-02-20 00:00:00.000,1997-01-27 00:00:00.000,Mère Paillarde,Canada,Québec,Montréal,H1J 1C3,43 rue St. Laurent
10425,7.93,1997-01-24 00:00:00.000,1997-02-21 00:00:00.000,1997-02-14 00:00:00.000,La maison d'Asie,France,NULL,Toulouse,31000,1 rue Alsace-Lorraine
10426,18.69,1997-01-27 00:00:00.000,1997-02-24 00:00:00.000,1997-02-06 00:00:00.000,Galería del gastronómo,8022,Barcelona," 23",NULL,Rambla de Cataluña
10427,31.29,1997-01-27 00:00:00.000,1997-02-24 00:00:00.000,1997-03-03 00:00:00.000,Piccolo und mehr,Austria,NULL,Salzburg,5020,Geislweg 14
10428,11.09,1997-01-28 00:00:00.000,1997-02-25 00:00:00.000,1997-02-04 00:00:00.000,Reggiani Caseifici,Italy,NULL,Reggio Emilia,42100,Strada Provinciale 124
10429,56.63,1997-01-29 00:00:00.000,1997-03-12 00:00:00.000,1997-02-07 00:00:00.000,Hungry Owl All-Night Grocers,Ireland,Co. Cork,Cork,NULL,8 Johnstown Road
10430,458.78,1997-01-30 00:00:00.000,1997-02-13 00:00:00.000,1997-02-03 00:00:00.000,Ernst Handel,Austria,NULL,Graz,8010,Kirchgasse 6
10431,44.17,1997-01-30 00:00:00.000,1997-02-13 00:00:00.000,1997-02-07 00:00:00.000,Bottom-Dollar Markets,Canada,BC,Tsawassen,T2F 8M4,23 Tsawassen Blvd.
10432,4.34,1997-01-31 00:00:00.000,1997-02-14 00:00:00.000,1997-02-07 00:00:00.000,Split Rail Beer & Ale,USA,WY,Lander,82520,P.O. Box 555
10433,73.83,1997-02-03 00:00:00.000,1997-03-03 00:00:00.000,1997-03-04 00:00:00.000,Princesa Isabel Vinhos,Portugal,NULL,Lisboa,1756,Estrada da saúde n. 58
10434,17.92,1997-02-03 00:00:00.000,1997-03-03 00:00:00.000,1997-02-13 00:00:00.000,Folk och fä HB,Sweden,NULL,Bräcke,S-844 67,Åkergatan 24
10435,9.21,1997-02-04 00:00:00.000,1997-03-18 00:00:00.000,1997-02-07 00:00:00.000,Consolidated Holdings,UK,NULL,London,WX1 6LT,Berkeley Gardens 12  Brewery
10436,156.66,1997-02-05 00:00:00.000,1997-03-05 00:00:00.000,1997-02-11 00:00:00.000,Blondel père et fils,67000,Strasbourg," place Kléber",NULL,24
10437,19.97,1997-02-05 00:00:00.000,1997-03-05 00:00:00.000,1997-02-12 00:00:00.000,Wartian Herkku,Finland,NULL,Oulu,90110,Torikatu 38
10438,8.24,1997-02-06 00:00:00.000,1997-03-06 00:00:00.000,1997-02-14 00:00:00.000,Toms Spezialitäten,Germany,NULL,Münster,44087,Luisenstr. 48
10439,4.07,1997-02-07 00:00:00.000,1997-03-07 00:00:00.000,1997-02-10 00:00:00.000,Mère Paillarde,Canada,Québec,Montréal,H1J 1C3,43 rue St. Laurent
10440,86.53,1997-02-10 00:00:00.000,1997-03-10 00:00:00.000,1997-02-28 00:00:00.000,Save-a-lot Markets,USA,ID,Boise,83720,187 Suffolk Ln.
10441,73.02,1997-02-10 00:00:00.000,1997-03-24 00:00:00.000,1997-03-14 00:00:00.000,Old World Delicatessen,USA,AK,Anchorage,99508,2743 Bering St.
10442,47.94,1997-02-11 00:00:00.000,1997-03-11 00:00:00.000,1997-02-18 00:00:00.000,Ernst Handel,Austria,NULL,Graz,8010,Kirchgasse 6
10443,13.95,1997-02-12 00:00:00.000,1997-03-12 00:00:00.000,1997-02-14 00:00:00.000,Reggiani Caseifici,Italy,NULL,Reggio Emilia,42100,Strada Provinciale 124
10444,3.50,1997-02-12 00:00:00.000,1997-03-12 00:00:00.000,1997-02-21 00:00:00.000,Berglunds snabbköp,Sweden,NULL,Luleå,S-958 22,Berguvsvägen  8
10445,9.30,1997-02-13 00:00:00.000,1997-03-13 00:00:00.000,1997-02-20 00:00:00.000,Berglunds snabbköp,Sweden,NULL,Luleå,S-958 22,Berguvsvägen  8
10446,14.68,1997-02-14 00:00:00.000,1997-03-14 00:00:00.000,1997-02-19 00:00:00.000,Toms Spezialitäten,Germany,NULL,Münster,44087,Luisenstr. 48
10447,68.66,1997-02-14 00:00:00.000,1997-03-14 00:00:00.000,1997-03-07 00:00:00.000,Ricardo Adocicados,02389-890,Rio de Janeiro," 267",RJ,Av. Copacabana
10448,38.82,1997-02-17 00:00:00.000,1997-03-17 00:00:00.000,1997-02-24 00:00:00.000,Rancho grande,Argentina,NULL,Buenos Aires,1010,Av. del Libertador 900
10449,53.30,1997-02-18 00:00:00.000,1997-03-18 00:00:00.000,1997-02-27 00:00:00.000,Blondel père et fils,67000,Strasbourg," place Kléber",NULL,24
10450,7.23,1997-02-19 00:00:00.000,1997-03-19 00:00:00.000,1997-03-11 00:00:00.000,Victuailles en stock,69004,Lyon," rue du Commerce",NULL,2
10451,189.09,1997-02-19 00:00:00.000,1997-03-05 00:00:00.000,1997-03-12 00:00:00.000,QUICK-Stop,Germany,NULL,Cunewalde,01307,Taucherstraße 10
10452,140.26,1997-02-20 00:00:00.000,1997-03-20 00:00:00.000,1997-02-26 00:00:00.000,Save-a-lot Markets,USA,ID,Boise,83720,187 Suffolk Ln.
10453,25.36,1997-02-21 00:00:00.000,1997-03-21 00:00:00.000,1997-02-26 00:00:00.000,Around the Horn,UK,Essex,Colchester,CO7 6JX,Brook Farm Stratford St. Mary
10454,2.74,1997-02-21 00:00:00.000,1997-03-21 00:00:00.000,1997-02-25 00:00:00.000,La maison d'Asie,France,NULL,Toulouse,31000,1 rue Alsace-Lorraine
10455,180.45,1997-02-24 00:00:00.000,1997-04-07 00:00:00.000,1997-03-03 00:00:00.000,Wartian Herkku,Finland,NULL,Oulu,90110,Torikatu 38
10456,8.12,1997-02-25 00:00:00.000,1997-04-08 00:00:00.000,1997-02-28 00:00:00.000,Königlich Essen,Germany,NULL,Brandenburg,14776,Maubelstr. 90
10457,11.57,1997-02-25 00:00:00.000,1997-03-25 00:00:00.000,1997-03-03 00:00:00.000,Königlich Essen,Germany,NULL,Brandenburg,14776,Maubelstr. 90
10458,147.06,1997-02-26 00:00:00.000,1997-03-26 00:00:00.000,1997-03-04 00:00:00.000,Suprêmes délices,B-6000,Charleroi," 255",NULL,Boulevard Tirou
10459,25.09,1997-02-27 00:00:00.000,1997-03-27 00:00:00.000,1997-02-28 00:00:00.000,Victuailles en stock,69004,Lyon," rue du Commerce",NULL,2
10460,16.27,1997-02-28 00:00:00.000,1997-03-28 00:00:00.000,1997-03-03 00:00:00.000,Folk och fä HB,Sweden,NULL,Bräcke,S-844 67,Åkergatan 24
10461,148.61,1997-02-28 00:00:00.000,1997-03-28 00:00:00.000,1997-03-05 00:00:00.000,LILA-Supermercado,Venezuela,Lara,Barquisimeto,3508,Carrera 52 con Ave. Bolívar #65-98 Llano Largo
10462,6.17,1997-03-03 00:00:00.000,1997-03-31 00:00:00.000,1997-03-18 00:00:00.000,Consolidated Holdings,UK,NULL,London,WX1 6LT,Berkeley Gardens 12  Brewery
10463,14.78,1997-03-04 00:00:00.000,1997-04-01 00:00:00.000,1997-03-06 00:00:00.000,Suprêmes délices,B-6000,Charleroi," 255",NULL,Boulevard Tirou
10464,89.00,1997-03-04 00:00:00.000,1997-04-01 00:00:00.000,1997-03-14 00:00:00.000,Furia Bacalhau e Frutos do Mar,Portugal,NULL,Lisboa,1675,Jardim das rosas n. 32
10465,145.04,1997-03-05 00:00:00.000,1997-04-02 00:00:00.000,1997-03-14 00:00:00.000,Vaffeljernet,Denmark,NULL,Århus,8200,Smagsloget 45
10466,11.93,1997-03-06 00:00:00.000,1997-04-03 00:00:00.000,1997-03-13 00:00:00.000,Comércio Mineiro,05432-043,Sao Paulo," 23",SP,Av. dos Lusíadas
10467,4.93,1997-03-06 00:00:00.000,1997-04-03 00:00:00.000,1997-03-11 00:00:00.000,Magazzini Alimentari Riuniti,Italy,NULL,Bergamo,24100,Via Ludovico il Moro 22
10468,44.12,1997-03-07 00:00:00.000,1997-04-04 00:00:00.000,1997-03-12 00:00:00.000,Königlich Essen,Germany,NULL,Brandenburg,14776,Maubelstr. 90
10469,60.18,1997-03-10 00:00:00.000,1997-04-07 00:00:00.000,1997-03-14 00:00:00.000,White Clover Markets,USA,WA,Seattle,98124,1029 - 12th Ave. S.
10470,64.56,1997-03-11 00:00:00.000,1997-04-08 00:00:00.000,1997-03-14 00:00:00.000,Bon app',13008,Marseille," rue des Bouchers",NULL,12
10471,45.59,1997-03-11 00:00:00.000,1997-04-08 00:00:00.000,1997-03-18 00:00:00.000,B's Beverages,UK,NULL,London,EC2 5NT,Fauntleroy Circus
10472,4.20,1997-03-12 00:00:00.000,1997-04-09 00:00:00.000,1997-03-19 00:00:00.000,Seven Seas Imports,UK,NULL,London,OX15 4NB,90 Wadhurst Rd.
10473,16.37,1997-03-13 00:00:00.000,1997-03-27 00:00:00.000,1997-03-21 00:00:00.000,Island Trading,UK,Isle of Wight,Cowes,PO31 7PJ,Garden House Crowther Way
10474,83.49,1997-03-13 00:00:00.000,1997-04-10 00:00:00.000,1997-03-21 00:00:00.000,Pericles Comidas clásicas,Mexico,NULL,México D.F.,05033,Calle Dr. Jorge Cash 321
10475,68.52,1997-03-14 00:00:00.000,1997-04-11 00:00:00.000,1997-04-04 00:00:00.000,Suprêmes délices,B-6000,Charleroi," 255",NULL,Boulevard Tirou
10476,4.41,1997-03-17 00:00:00.000,1997-04-14 00:00:00.000,1997-03-24 00:00:00.000,HILARION-Abastos,Venezuela,Táchira,San Cristóbal,5022,Carrera 22 con Ave. Carlos Soublette #8-35
10477,13.02,1997-03-17 00:00:00.000,1997-04-14 00:00:00.000,1997-03-25 00:00:00.000,Princesa Isabel Vinhos,Portugal,NULL,Lisboa,1756,Estrada da saúde n. 58
10478,4.81,1997-03-18 00:00:00.000,1997-04-01 00:00:00.000,1997-03-26 00:00:00.000,Victuailles en stock,69004,Lyon," rue du Commerce",NULL,2
10479,708.95,1997-03-19 00:00:00.000,1997-04-16 00:00:00.000,1997-03-21 00:00:00.000,Rattlesnake Canyon Grocery,USA,NM,Albuquerque,87110,2817 Milton Dr.
10480,1.35,1997-03-20 00:00:00.000,1997-04-17 00:00:00.000,1997-03-24 00:00:00.000,Folies gourmandes,59000,Lille," chaussée de Tournai",NULL,184
10481,64.33,1997-03-20 00:00:00.000,1997-04-17 00:00:00.000,1997-03-25 00:00:00.000,Ricardo Adocicados,02389-890,Rio de Janeiro," 267",RJ,Av. Copacabana
10482,7.48,1997-03-21 00:00:00.000,1997-04-18 00:00:00.000,1997-04-10 00:00:00.000,Lazy K Kountry Store,USA,WA,Walla Walla,99362,12 Orchestra Terrace
10483,15.28,1997-03-24 00:00:00.000,1997-04-21 00:00:00.000,1997-04-25 00:00:00.000,White Clover Markets,USA,WA,Seattle,98124,1029 - 12th Ave. S.
10484,6.88,1997-03-24 00:00:00.000,1997-04-21 00:00:00.000,1997-04-01 00:00:00.000,B's Beverages,UK,NULL,London,EC2 5NT,Fauntleroy Circus
10485,64.45,1997-03-25 00:00:00.000,1997-04-08 00:00:00.000,1997-03-31 00:00:00.000,LINO-Delicateses,Venezuela,Nueva Esparta,I. de Margarita,4980,Ave. 5 de Mayo Porlamar
10486,30.53,1997-03-26 00:00:00.000,1997-04-23 00:00:00.000,1997-04-02 00:00:00.000,HILARION-Abastos,Venezuela,Táchira,San Cristóbal,5022,Carrera 22 con Ave. Carlos Soublette #8-35
10487,71.07,1997-03-26 00:00:00.000,1997-04-23 00:00:00.000,1997-03-28 00:00:00.000,Queen Cozinha,05487-020,Sao Paulo," 891",SP,Alameda dos Canàrios
10488,4.93,1997-03-27 00:00:00.000,1997-04-24 00:00:00.000,1997-04-02 00:00:00.000,Frankenversand,Germany,NULL,München,80805,Berliner Platz 43
10489,5.29,1997-03-28 00:00:00.000,1997-04-25 00:00:00.000,1997-04-09 00:00:00.000,Piccolo und mehr,Austria,NULL,Salzburg,5020,Geislweg 14
10490,210.19,1997-03-31 00:00:00.000,1997-04-28 00:00:00.000,1997-04-03 00:00:00.000,HILARION-Abastos,Venezuela,Táchira,San Cristóbal,5022,Carrera 22 con Ave. Carlos Soublette #8-35
10491,16.96,1997-03-31 00:00:00.000,1997-04-28 00:00:00.000,1997-04-08 00:00:00.000,Furia Bacalhau e Frutos do Mar,Portugal,NULL,Lisboa,1675,Jardim das rosas n. 32
10492,62.89,1997-04-01 00:00:00.000,1997-04-29 00:00:00.000,1997-04-11 00:00:00.000,Bottom-Dollar Markets,Canada,BC,Tsawassen,T2F 8M4,23 Tsawassen Blvd.
10493,10.64,1997-04-02 00:00:00.000,1997-04-30 00:00:00.000,1997-04-10 00:00:00.000,La maison d'Asie,France,NULL,Toulouse,31000,1 rue Alsace-Lorraine
10494,65.99,1997-04-02 00:00:00.000,1997-04-30 00:00:00.000,1997-04-09 00:00:00.000,Comércio Mineiro,05432-043,Sao Paulo," 23",SP,Av. dos Lusíadas
10495,4.65,1997-04-03 00:00:00.000,1997-05-01 00:00:00.000,1997-04-11 00:00:00.000,Laughing Bacchus Wine Cellars,Canada,BC,Vancouver,V3F 2K1,2319 Elm St.
10496,46.77,1997-04-04 00:00:00.000,1997-05-02 00:00:00.000,1997-04-07 00:00:00.000,Tradiçao Hipermercados,05634-030,Sao Paulo," 414",SP,Av. Inês de Castro
10497,36.21,1997-04-04 00:00:00.000,1997-05-02 00:00:00.000,1997-04-07 00:00:00.000,Lehmanns Marktstand,Germany,NULL,Frankfurt a.M.,60528,Magazinweg 7
10498,29.75,1997-04-07 00:00:00.000,1997-05-05 00:00:00.000,1997-04-11 00:00:00.000,HILARION-Abastos,Venezuela,Táchira,San Cristóbal,5022,Carrera 22 con Ave. Carlos Soublette #8-35
10499,102.02,1997-04-08 00:00:00.000,1997-05-06 00:00:00.000,1997-04-16 00:00:00.000,LILA-Supermercado,Venezuela,Lara,Barquisimeto,3508,Carrera 52 con Ave. Bolívar #65-98 Llano Largo
10500,42.68,1997-04-09 00:00:00.000,1997-05-07 00:00:00.000,1997-04-17 00:00:00.000,La maison d'Asie,France,NULL,Toulouse,31000,1 rue Alsace-Lorraine
10501,8.85,1997-04-09 00:00:00.000,1997-05-07 00:00:00.000,1997-04-16 00:00:00.000,Blauer See Delikatessen,Germany,NULL,Mannheim,68306,Forsterstr. 57
10502,69.32,1997-04-10 00:00:00.000,1997-05-08 00:00:00.000,1997-04-29 00:00:00.000,Pericles Comidas clásicas,Mexico,NULL,México D.F.,05033,Calle Dr. Jorge Cash 321
10503,16.74,1997-04-11 00:00:00.000,1997-05-09 00:00:00.000,1997-04-16 00:00:00.000,Hungry Owl All-Night Grocers,Ireland,Co. Cork,Cork,NULL,8 Johnstown Road
10504,59.13,1997-04-11 00:00:00.000,1997-05-09 00:00:00.000,1997-04-18 00:00:00.000,White Clover Markets,USA,WA,Seattle,98124,1029 - 12th Ave. S.
10505,7.13,1997-04-14 00:00:00.000,1997-05-12 00:00:00.000,1997-04-21 00:00:00.000,Mère Paillarde,Canada,Québec,Montréal,H1J 1C3,43 rue St. Laurent
10506,21.19,1997-04-15 00:00:00.000,1997-05-13 00:00:00.000,1997-05-02 00:00:00.000,Königlich Essen,Germany,NULL,Brandenburg,14776,Maubelstr. 90
10507,47.45,1997-04-15 00:00:00.000,1997-05-13 00:00:00.000,1997-04-22 00:00:00.000,Antonio Moreno Taquería,Mexico,NULL,México D.F.,05023,Mataderos  2312
10508,4.99,1997-04-16 00:00:00.000,1997-05-14 00:00:00.000,1997-05-13 00:00:00.000,Ottilies Käseladen,Germany,NULL,Köln,50739,Mehrheimerstr. 369
10509,0.15,1997-04-17 00:00:00.000,1997-05-15 00:00:00.000,1997-04-29 00:00:00.000,Blauer See Delikatessen,Germany,NULL,Mannheim,68306,Forsterstr. 57
10510,367.63,1997-04-18 00:00:00.000,1997-05-16 00:00:00.000,1997-04-28 00:00:00.000,Save-a-lot Markets,USA,ID,Boise,83720,187 Suffolk Ln.
10511,350.64,1997-04-18 00:00:00.000,1997-05-16 00:00:00.000,1997-04-21 00:00:00.000,Bon app',13008,Marseille," rue des Bouchers",NULL,12
10512,3.53,1997-04-21 00:00:00.000,1997-05-19 00:00:00.000,1997-04-24 00:00:00.000,Familia Arquibaldo,05442-030,Sao Paulo," 92",SP,Rua Orós
10513,105.65,1997-04-22 00:00:00.000,1997-06-03 00:00:00.000,1997-04-28 00:00:00.000,Die Wandernde Kuh,Germany,NULL,Stuttgart,70563,Adenauerallee 900
10514,789.95,1997-04-22 00:00:00.000,1997-05-20 00:00:00.000,1997-05-16 00:00:00.000,Ernst Handel,Austria,NULL,Graz,8010,Kirchgasse 6
10515,204.47,1997-04-23 00:00:00.000,1997-05-07 00:00:00.000,1997-05-23 00:00:00.000,QUICK-Stop,Germany,NULL,Cunewalde,01307,Taucherstraße 10
10516,62.78,1997-04-24 00:00:00.000,1997-05-22 00:00:00.000,1997-05-01 00:00:00.000,Hungry Owl All-Night Grocers,Ireland,Co. Cork,Cork,NULL,8 Johnstown Road
10517,32.07,1997-04-24 00:00:00.000,1997-05-22 00:00:00.000,1997-04-29 00:00:00.000,North/South,UK,NULL,London,SW7 1RZ,South House 300 Queensbridge
10518,218.15,1997-04-25 00:00:00.000,1997-05-09 00:00:00.000,1997-05-05 00:00:00.000,Tortuga Restaurante,Mexico,NULL,México D.F.,05033,Avda. Azteca 123
10519,91.76,1997-04-28 00:00:00.000,1997-05-26 00:00:00.000,1997-05-01 00:00:00.000,Chop-suey Chinese,Switzerland,NULL,Bern,3012,Hauptstr. 31
10520,13.37,1997-04-29 00:00:00.000,1997-05-27 00:00:00.000,1997-05-01 00:00:00.000,Santé Gourmet,Norway,NULL,Stavern,4110,Erling Skakkes gate 78
10521,17.22,1997-04-29 00:00:00.000,1997-05-27 00:00:00.000,1997-05-02 00:00:00.000,Cactus Comidas para llevar,Argentina,NULL,Buenos Aires,1010,Cerrito 333
10522,45.33,1997-04-30 00:00:00.000,1997-05-28 00:00:00.000,1997-05-06 00:00:00.000,Lehmanns Marktstand,Germany,NULL,Frankfurt a.M.,60528,Magazinweg 7
10523,77.63,1997-05-01 00:00:00.000,1997-05-29 00:00:00.000,1997-05-30 00:00:00.000,Seven Seas Imports,UK,NULL,London,OX15 4NB,90 Wadhurst Rd.
10524,244.79,1997-05-01 00:00:00.000,1997-05-29 00:00:00.000,1997-05-07 00:00:00.000,Berglunds snabbköp,Sweden,NULL,Luleå,S-958 22,Berguvsvägen  8
10525,11.06,1997-05-02 00:00:00.000,1997-05-30 00:00:00.000,1997-05-23 00:00:00.000,Bon app',13008,Marseille," rue des Bouchers",NULL,12
10526,58.59,1997-05-05 00:00:00.000,1997-06-02 00:00:00.000,1997-05-15 00:00:00.000,Wartian Herkku,Finland,NULL,Oulu,90110,Torikatu 38
10527,41.90,1997-05-05 00:00:00.000,1997-06-02 00:00:00.000,1997-05-07 00:00:00.000,QUICK-Stop,Germany,NULL,Cunewalde,01307,Taucherstraße 10
10528,3.35,1997-05-06 00:00:00.000,1997-05-20 00:00:00.000,1997-05-09 00:00:00.000,Great Lakes Food Market,USA,OR,Eugene,97403,2732 Baker Blvd.
10529,66.69,1997-05-07 00:00:00.000,1997-06-04 00:00:00.000,1997-05-09 00:00:00.000,Maison Dewey,Belgium,NULL,Bruxelles,B-1180,Rue Joseph-Bens 532
10530,339.22,1997-05-08 00:00:00.000,1997-06-05 00:00:00.000,1997-05-12 00:00:00.000,Piccolo und mehr,Austria,NULL,Salzburg,5020,Geislweg 14
10531,8.12,1997-05-08 00:00:00.000,1997-06-05 00:00:00.000,1997-05-19 00:00:00.000,Océano Atlántico Ltda.,Argentina,NULL,Buenos Aires,1010,Ing. Gustavo Moncada 8585 Piso 20-A
10532,74.46,1997-05-09 00:00:00.000,1997-06-06 00:00:00.000,1997-05-12 00:00:00.000,Eastern Connection,UK,NULL,London,WX3 6FW,35 King George
10533,188.04,1997-05-12 00:00:00.000,1997-06-09 00:00:00.000,1997-05-22 00:00:00.000,Folk och fä HB,Sweden,NULL,Bräcke,S-844 67,Åkergatan 24
10534,27.94,1997-05-12 00:00:00.000,1997-06-09 00:00:00.000,1997-05-14 00:00:00.000,Lehmanns Marktstand,Germany,NULL,Frankfurt a.M.,60528,Magazinweg 7
10535,15.64,1997-05-13 00:00:00.000,1997-06-10 00:00:00.000,1997-05-21 00:00:00.000,Antonio Moreno Taquería,Mexico,NULL,México D.F.,05023,Mataderos  2312
10536,58.88,1997-05-14 00:00:00.000,1997-06-11 00:00:00.000,1997-06-06 00:00:00.000,Lehmanns Marktstand,Germany,NULL,Frankfurt a.M.,60528,Magazinweg 7
10537,78.85,1997-05-14 00:00:00.000,1997-05-28 00:00:00.000,1997-05-19 00:00:00.000,Richter Supermarkt,Switzerland,NULL,Genève,1204,Starenweg 5
10538,4.87,1997-05-15 00:00:00.000,1997-06-12 00:00:00.000,1997-05-16 00:00:00.000,B's Beverages,UK,NULL,London,EC2 5NT,Fauntleroy Circus
10539,12.36,1997-05-16 00:00:00.000,1997-06-13 00:00:00.000,1997-05-23 00:00:00.000,B's Beverages,UK,NULL,London,EC2 5NT,Fauntleroy Circus
10540,1007.64,1997-05-19 00:00:00.000,1997-06-16 00:00:00.000,1997-06-13 00:00:00.000,QUICK-Stop,Germany,NULL,Cunewalde,01307,Taucherstraße 10
10541,68.65,1997-05-19 00:00:00.000,1997-06-16 00:00:00.000,1997-05-29 00:00:00.000,Hanari Carnes,05454-876,Rio de Janeiro," 67",RJ,Rua do Paço
10542,10.95,1997-05-20 00:00:00.000,1997-06-17 00:00:00.000,1997-05-26 00:00:00.000,Königlich Essen,Germany,NULL,Brandenburg,14776,Maubelstr. 90
10543,48.17,1997-05-21 00:00:00.000,1997-06-18 00:00:00.000,1997-05-23 00:00:00.000,LILA-Supermercado,Venezuela,Lara,Barquisimeto,3508,Carrera 52 con Ave. Bolívar #65-98 Llano Largo
10544,24.91,1997-05-21 00:00:00.000,1997-06-18 00:00:00.000,1997-05-30 00:00:00.000,Lonesome Pine Restaurant,USA,OR,Portland,97219,89 Chiaroscuro Rd.
10545,11.92,1997-05-22 00:00:00.000,1997-06-19 00:00:00.000,1997-06-26 00:00:00.000,Lazy K Kountry Store,USA,WA,Walla Walla,99362,12 Orchestra Terrace
10546,194.72,1997-05-23 00:00:00.000,1997-06-20 00:00:00.000,1997-05-27 00:00:00.000,Victuailles en stock,69004,Lyon," rue du Commerce",NULL,2
